1153660357606596608,2,fever
1153643813652639745,1,alzheimer
811705321018294272,1,cancer
811657573556424708,2,heart attack
905541665263366144,1,depression
811649638960955392,0,heart attack
1158466499570360320,0,cough
1153101699638108160,1,parkinson
1153510286021799939,2,migraine
905543006689923073,1,depression
903020971438858240,1,alzheimer
1148373549628870656,2,parkinson
1153995980687233026,1,fever
1153560518919106561,0,heart attack
1158584713021415425,0,cough
1158497925904969728,1,cough
1153246754176819200,2,headache
1153405908195540992,0,headache
1153848422522208256,0,depression
1153668505700642817,0,fever
1158175686332489728,0,cough
1155189898900623360,1,alzheimer
905544301987471361,1,cancer
1153418142900785158,2,migraine
902612168528453632,1,parkinson
1147452057202417664,0,migraine
1147476813586804736,2,headache
1153460526686433280,0,depression
1153502703999303681,2,headache
1154460042080522240,0,depression
902665408536338432,1,stroke
1153483646122151936,0,migraine
1153718203337596928,0,stroke
1153717369723850752,2,parkinson
1153833066974126081,0,heart attack
1154024754598285312,0,stroke
1153271054506299392,2,heart attack
1158825711739838467,2,cough
1153480927747694597,2,migraine
1153750050788368384,2,headache
1148850676421804038,0,heart attack
902720968514260996,1,cancer
902660772228202496,1,stroke
811761651628314624,2,alzheimer
811662558365175808,1,alzheimer
1158758387410186240,1,cough
903018696632930315,1,stroke
905477278762721280,1,alzheimer
1147182254449258502,2,migraine
1153698453765140481,2,stroke
1158381092652670976,1,alzheimer
1153415436521955328,2,fever
1153499709018742785,1,cancer
1147158520523104261,2,migraine
813220933544579072,1,stroke
1154116607536447488,1,depression
905542872656748544,2,depression
1148281885287731200,0,heart attack
1158474130452299781,1,parkinson
1153818360573878272,2,stroke
1146968807543640064,0,headache
902719115630186497,1,cancer
1147055163506663424,0,migraine
1154056967025057793,2,heart attack
1147173804852035586,2,headache
811761994298748928,1,depression
902680413016961024,0,heart attack
1153728382556921856,2,migraine
1154029669965938688,2,parkinson
1158531109937917953,0,cough
1156992432409653248,1,alzheimer
811671320689856516,1,heart attack
1153759780147781632,1,alzheimer
812691225581002753,1,parkinson
1147186980410839041,2,headache
1153985083226935298,1,stroke
1154080232321748992,2,migraine
1153620081001340928,2,migraine
1153231756893544449,0,stroke
1155056668876529666,2,fever
1153864527840026624,2,headache
1158179429585162245,2,cough
1153234378056585221,1,parkinson
811708548316938240,1,cancer
902720708693950464,1,cancer
811679649193398274,1,alzheimer
1153267637398511616,2,heart attack
1155978826603610112,1,alzheimer
1147125147540893696,2,headache
902686654628073472,1,depression
1158718405811351553,0,cough
1153680680846426113,0,depression
1147561184201191425,2,migraine
1153891680858148864,2,fever
1153086266184888320,2,parkinson
1153265372176367616,2,migraine
905802868044820480,1,parkinson
1148275145850703873,2,stroke
1153242341026738176,1,fever
1157005645113155585,1,alzheimer
1158483608954425345,1,parkinson
905506645765173249,1,heart attack
1147490751816880129,1,migraine
905559029694398464,1,cancer
902718733529083908,1,cancer
1158467468073062401,1,parkinson
1147156102280335361,1,headache
811673614999310336,0,heart attack
811760937459814400,1,alzheimer
1153880220312543232,1,depression
1153711367901388802,1,parkinson
1153084814217687046,1,cancer
1153731469640130561,2,fever
813208628761137152,1,alzheimer
1153400494389420033,0,heart attack
1153843696070086658,2,headache
1153140877700694016,2,depression
1154013599599403009,1,alzheimer
905507310973407232,0,heart attack
1153454588940435456,1,heart attack
1153812643230019587,2,headache
1148286761103216645,0,heart attack
1153411391648346112,0,heart attack
1154045092572753920,1,parkinson
1154100222777274369,2,cancer
1153725567604334592,0,heart attack
1147157364472197120,0,headache
1154111506218475520,1,parkinson
1158717027982499840,1,alzheimer
1153414614975229952,2,headache
811761456245075968,1,depression
1153624404506685440,0,headache
902684310938857473,0,heart attack
811709676890898432,0,alzheimer
902663039387926529,1,alzheimer
1153788944653307906,1,cancer
905491290384683008,1,alzheimer
1153844921142525952,2,depression
905534788219654144,1,stroke
813210550079463424,1,parkinson
905620933905334272,1,cancer
1153652230899281920,1,cancer
903017567715041280,1,alzheimer
1147260613862809600,0,headache
905520050546855938,1,stroke
811728848949755904,1,alzheimer
1154228414817001472,0,fever
1158722978655268864,0,cough
1147349443320008706,0,migraine
1148233298826731520,1,cancer
1153549986971471872,2,migraine
1153844541755219968,0,migraine
1153878424898793473,2,fever
1157097939287891969,1,cough
1147174684569432064,2,headache
1154452895808409601,1,parkinson
1154088938128232448,2,migraine
905517981073100801,1,stroke
1157137803244740608,0,cough
905539450809311232,1,stroke
1155186805135687680,0,heart attack
1153797222540042241,1,heart attack
1147135682537672705,0,headache
1153467030646865921,2,fever
1153895778957647872,2,fever
1157032827575255040,0,parkinson
1155107339969556480,1,alzheimer
1156938137467314177,1,parkinson
1158484329846190081,2,cancer
1153681180258181120,1,migraine
1153533863785897985,0,fever
812789128500809729,0,parkinson
1147234991593656320,2,migraine
1158198821819600898,0,cough
1153729188773400577,1,depression
811692155177758720,1,alzheimer
1153672867709640704,2,fever
1153144746426163200,1,fever
1153760068632027136,1,fever
1153085131340439557,0,stroke
902717296564719616,1,cancer
903022973405319172,1,depression
1154079893958864897,2,migraine
1153400968672923650,0,headache
1158546747569975296,0,cough
1153712490024448000,1,fever
1153541201666170881,0,stroke
1153666106273480705,1,cancer
811701714122317824,1,alzheimer
1153606721081753600,1,fever
1153120219277275137,2,migraine
811708729276043264,1,cancer
1153882648579846144,0,fever
1153095410669371392,0,fever
1153405421979361280,2,fever
1154441175803158529,1,parkinson
1153457795699826689,1,cancer
1153508819600728064,0,depression
1153749870563471360,0,headache
905541303710212096,2,depression
1147139513162113024,2,migraine
1147262473105530880,1,headache
1153624180056875010,0,fever
1148300723517607936,1,depression
1147252633834573824,1,migraine
1158498513656958976,0,cough
905528688229457922,0,heart attack
1153492216410779648,2,fever
1153674215008043010,1,fever
1153786375038107648,1,alzheimer
1147516419107696640,2,migraine
1153659610840145925,2,migraine
1158833913302867968,1,cough
1157104766453002240,1,parkinson
811734630982422528,0,alzheimer
812822470436720640,1,parkinson
1153403849832574981,2,heart attack
1154109802244640770,1,cancer
1154014060804886529,0,depression
1153683245487337472,0,heart attack
905522089188352005,0,heart attack
1153693686573744128,0,depression
811682760851124230,1,alzheimer
1158493344114204672,1,cough
1154099060682317824,0,alzheimer
813218248955232256,2,stroke
1158763425775964161,1,cough
905528009188413441,1,stroke
1148223262045999104,1,heart attack
1153242560737005568,1,migraine
811703856723857409,2,heart attack
1153664341377474562,1,heart attack
1158867778151100416,0,cough
1153273556534472705,0,heart attack
1153553409703895040,0,heart attack
902660779731808257,2,heart attack
1154099249006690304,1,heart attack
1154051816235118592,2,depression
1153603212265611264,1,cancer
1148186767205502978,0,depression
1148228514761416705,1,heart attack
1153252584095768576,0,heart attack
1148316555186442240,0,depression
1157132118390124546,0,cough
811686906341703680,1,alzheimer
1148312512275914752,0,heart attack
1153704089399824386,1,stroke
1153260504128925696,1,migraine
1154084781900161025,0,heart attack
813222351324192768,1,alzheimer
1147289624403832833,2,fever
1153969932679471104,0,fever
1153465881940365312,0,depression
1153259380328095744,1,cancer
811705960779522048,1,cancer
1157089825285181446,1,cough
1153979394026721280,1,fever
1158795015843282944,0,cough
902667098618462209,1,alzheimer
1154057382068150272,1,alzheimer
1153771138486591488,2,headache
1153753699958886400,0,fever
1156952476874104832,1,parkinson
1154097280498176002,2,depression
1158389830092374016,1,cough
1158986886896947205,2,cough
1153837683820642304,0,stroke
811703483518820353,1,cancer
1147512418840526849,2,migraine
1158392708765032455,0,cough
1148247921202085889,1,stroke
1158601625935798273,0,cough
1153711244110680072,0,depression
1154494823455502336,0,parkinson
1153426473539133440,1,stroke
1158652448552235009,0,cough
1154784177453182976,1,depression
1153614011151396865,0,headache
1153274013898006533,1,stroke
1154020137093255168,1,cancer
1154561353123631104,1,alzheimer
1158653883943489536,0,cough
1153241347773652993,1,fever
1153692790888566786,1,alzheimer
1153247723744845825,1,cancer
1153612371354685441,2,fever
1154916674694504448,0,alzheimer
1148196189927612416,1,depression
811673231530819584,1,alzheimer
1157066013030043649,2,cough
812740268051009536,0,parkinson
1153499977999683585,0,fever
1153284929565806597,2,headache
1153550566733340672,1,depression
1147347885706625024,1,migraine
1154090039535689728,0,alzheimer
811705636169728000,2,cancer
1147472955649253376,2,headache
1148231079926497280,0,heart attack
1153678992119074816,0,depression
811665664070909952,1,heart attack
1158964222765629442,2,cough
1158498879698063363,0,cough
1147074527878361088,2,headache
1159029585889169408,1,parkinson
1154080490086752257,0,fever
1153505195499892736,0,migraine
1154007294696284160,2,fever
1153601911670628353,2,headache
1148308288167170048,1,parkinson
812668048716939264,1,parkinson
1155077503251374080,1,parkinson
811759619848617984,2,depression
1147084278276263938,2,headache
1153819113812197377,0,depression
1154050626168344577,1,stroke
1153211150760337408,0,fever
1157137914142179328,1,cough
1147460605390929920,2,fever
1154001516035899392,2,fever
1148247307223220224,0,heart attack
1153695294069993478,0,heart attack
811666765507887104,2,heart attack
813213883297124352,0,stroke
902664582099021826,1,heart attack
811708602486493184,1,alzheimer
1153098519986573312,0,depression
1159009722370023424,0,cough
811699522388770817,1,cancer
1153980415209697280,2,headache
905458719198240769,1,alzheimer
813215072432562176,2,stroke
903019252772474905,1,alzheimer
1153114586037596160,0,heart attack
905502110023905282,1,alzheimer
902681395306397697,1,stroke
1153878998067425281,0,heart attack
1158671753838768128,1,cough
1153803621613445120,2,headache
1153652827740233730,2,fever
811705118391316481,2,heart attack
1153710727242420225,0,stroke
812811347700416512,2,parkinson
902684074611023877,1,parkinson
1153739950627708931,0,stroke
902659528428158976,1,stroke
1147451237056409600,1,migraine
905516555877920768,0,stroke
1153690497107537920,2,depression
1154098472150360064,1,parkinson
1154387046921732096,2,alzheimer
1153775243141537792,0,heart attack
811765922268676096,2,depression
1153106809600774144,0,heart attack
1147262673823813632,0,headache
813104577595801601,1,parkinson
1154071531435122688,1,cancer
1148878249566638080,1,cancer
1158522742385364992,2,cough
1153900583847260161,1,headache
1153201393097822208,1,stroke
1154887404031025153,1,alzheimer
811687794875699200,1,heart attack
1153745216135946240,0,cancer
1153735967628550145,2,cancer
1154061748237979648,1,alzheimer
1153457751214952450,0,cancer
902718969471164417,2,cancer
1157147691605876737,0,cough
1153845501462106112,1,cancer
1153636384114118656,0,fever
1158646110790905856,1,cough
1153685969981153280,1,heart attack
1153751517008207872,0,migraine
1153765522468720641,0,headache
1159025466008907776,1,alzheimer
1154639998949515264,1,parkinson
1153138750509211649,2,migraine
905540506805047298,1,depression
1147388030086311940,0,headache
902678425042866177,0,heart attack
1153967614609068032,0,fever
1153838685818781702,2,cancer
1153679577828302849,1,fever
1153403972469682176,1,stroke
1148232023653474306,1,depression
811708077573427200,2,cancer
1158157616146763776,1,cough
1154495691345014784,0,stroke
1148317520341995525,0,depression
1147319784004038656,2,headache
1158520211764420608,0,cough
1158698992529760256,1,cough
811680174911721472,2,heart attack
1158161399681617922,0,cough
1153429926906933254,2,migraine
1154115001373855745,0,stroke
1153746097807986689,0,headache
1147525308842688512,2,migraine
1154336805849669632,1,alzheimer
811732781797502976,1,alzheimer
1153699239916187649,1,stroke
1147539733842661377,2,headache
1154011851761602560,1,alzheimer
1148195048951074816,2,stroke
1154094806962003968,0,heart attack
811677800381808640,0,heart attack
1153081508372107264,2,fever
1148378774796414976,0,stroke
811761355489480704,2,depression
812568798331080705,1,parkinson
1153464297974116353,0,migraine
1153401581511020544,0,stroke
813155354922143744,1,stroke
1156998076848058368,0,fever
1154060695232753667,0,cancer
1154025689550589952,0,alzheimer
1148246644829257728,2,heart attack
811780979547402242,2,depression
1153202666261975040,2,fever
811765367819403265,2,depression
1153649182886047745,0,stroke
1153695506180247552,1,fever
1153689054501691393,2,headache
1153787381268373505,1,parkinson
1148261331189030913,0,heart attack
811702587523297280,2,cancer
1147424061364023296,0,migraine
1158467123456307200,0,cough
1153862489433673728,1,stroke
1153771889690578945,1,parkinson
1153687725582761984,1,parkinson
1154398328076922880,1,parkinson
1153735849256935426,0,depression
1158827410256568321,2,cough
1154608615182893058,1,alzheimer
1148217726495809536,0,heart attack
1153702178990776320,2,fever
1155182774678106113,1,parkinson
1153888842442612736,1,stroke
811709608385462272,0,cancer
811703473507024896,1,cancer
1153264046399008768,2,migraine
1153750376576761856,1,fever
1153509154524475392,0,depression
811694490025127936,1,alzheimer
1153419382632177666,1,stroke
1155238002173628416,0,fever
1153607034425753600,1,parkinson
905556480631468033,1,cancer
811770096414760960,1,depression
1158199564211490817,0,cough
1154879296319549440,1,parkinson
1154864201279651841,1,stroke
1153715640189853696,1,parkinson
1153410272058642441,0,heart attack
1147150895832064000,1,headache
811764747146240000,1,depression
1153540973407817728,0,heart attack
813193880246087680,2,alzheimer
1154101459291709441,1,parkinson
1153592849721524224,1,fever
1153246966001725441,0,fever
1153126704514314241,0,fever
1153103154881466368,0,alzheimer
812754910898843648,2,parkinson
1153290268579368961,0,heart attack
1148302599512363008,1,depression
1154051892751679488,1,depression
902685592877662208,1,depression
1153656188057333761,1,stroke
1153787068352327681,2,fever
1153845756882669570,0,parkinson
1158365409256574977,2,cough
1154087055280005121,2,stroke
1153611963584454656,1,fever
811760397166477312,1,depression
905554083301408768,2,cancer
1154113592771391488,0,fever
1153277259651919872,1,stroke
1153865187642028032,0,fever
1158397495069876224,0,cough
1158636479331127299,1,alzheimer
1157031162973491200,1,cough
1147352320830844928,1,migraine
1153697590870863872,2,headache
1158549441932120071,1,cough
902684104285663232,1,alzheimer
1153651697727737857,1,alzheimer
1148839693418717184,0,heart attack
1154009219697434629,2,fever
1153208589500084224,0,fever
1153756869715988482,0,fever
1154083054027194374,0,heart attack
1154106523418857472,0,migraine
813183874478014469,0,stroke
1147290216014573570,2,migraine
811686551574941698,0,heart attack
1158237300804866048,2,cough
1158511801702780928,0,cough
811700592313769984,1,cancer
1148391481427857408,2,stroke
1147341736928169984,2,fever
1153096489117204481,0,fever
1153485683538796544,1,fever
1158887889238802432,1,parkinson
811756478486806528,1,alzheimer
812979431400755200,1,parkinson
1153765332022116353,0,headache
813169966958592001,1,parkinson
1153889510238740480,0,cancer
1154004655178862592,1,depression
1153699152108367872,1,heart attack
1148291973838757896,1,stroke
1158813596916375555,0,cough
1154368287578480642,1,parkinson
1154077884807602177,1,depression
1154097072469139457,1,migraine
813171668231344128,1,stroke
1153625332303486976,1,alzheimer
1158153842497916928,2,cough
905554845091995649,1,cancer
1154005562146906112,0,headache
1153471613771374597,1,alzheimer
1153101555983368193,0,fever
1154067665062957056,0,stroke
1148389040485523464,0,stroke
1147343227416174592,0,migraine
1147253330676240384,2,migraine
1153901526257000448,2,fever
1154049688393396224,0,heart attack
1157121485032570881,0,cough
1147310758751100928,1,migraine
902667870978678789,1,alzheimer
1153291576757706753,0,parkinson
1153849834811645959,0,depression
1154383369700069376,1,parkinson
1158520830122438656,1,parkinson
811710167230214145,1,alzheimer
902687903951749120,1,depression
1158849689611132929,0,cough
811708747131342848,2,cancer
902682632907091970,1,heart attack
811693466333814784,2,heart attack
1153428389497192448,1,parkinson
1147480576242462720,0,headache
1155209187556614145,0,heart attack
1147192849752047619,0,headache
1153111528318603264,2,depression
811707611204775937,2,cancer
813223027722878976,1,alzheimer
1154458543413583874,1,alzheimer
1153753767239671808,2,depression
902685330742104064,1,depression
902685159123632129,0,heart attack
1148186264459522048,1,cancer
1153278900484448258,2,headache
1158667320941826048,1,depression
1158523828710072320,1,alzheimer
1157422361638866946,0,cough
1153521823507595269,0,depression
1153634312119603200,1,cancer
1153870926926110720,1,headache
905556259473993729,1,cancer
1147255748499582976,2,migraine
1154080761068302336,2,migraine
1154106752293625856,1,depression
1153676051748442117,2,headache
1153095696029048832,1,stroke
1154030925216276481,2,headache
1158873646498140161,1,cough
1158524862908043265,0,cough
902663904978980864,1,stroke
1158898843422867456,2,cough
1154108701298610177,0,fever
1153846512453132288,2,migraine
1153721569224667137,2,fever
1148246479993225216,0,stroke
1148197016411037696,2,cancer
905621581182926848,1,cancer
1153405775370510337,2,migraine
1147388624855547905,1,migraine
1154841410262224896,1,parkinson
1148275237550788608,0,depression
1153400586395631616,0,heart attack
1147114992111480832,0,migraine
1153122686589132800,0,headache
1148151806779805696,0,stroke
1158143905172480001,0,cough
1153701690106896384,1,parkinson
1157121082266136578,0,cough
1153523382350225409,0,heart attack
1153141476534042624,1,heart attack
1148843357843705856,0,heart attack
811760152105852929,1,depression
811708256313692160,1,cancer
1158771873737347072,2,cough
811705415738138624,2,cancer
811742229802926080,2,alzheimer
1153983802911481856,0,heart attack
1147251320765763584,2,migraine
1153697424004833282,0,stroke
1153705394159652864,2,fever
1153970355867832321,1,migraine
811702537921368068,1,cancer
1153630853085507584,1,alzheimer
1153528104968544256,2,headache
1154094224427626496,2,cancer
811775887913943040,1,depression
1147277452252786688,1,migraine
1153563177512124416,0,heart attack
1153260916093403138,0,heart attack
1158636360674267138,1,cough
1153731316745146368,2,fever
1153130701656678402,2,headache
1147049288989433856,1,migraine
1148230283923091457,2,cancer
1153845796145487872,1,migraine
1153085824310947840,1,stroke
1154088495658491904,1,stroke
1153404688123015168,1,migraine
1153463021441835008,0,fever
1158630604214165504,2,cough
1153406591430987776,1,cancer
905777742494535681,1,parkinson
1153814217264209923,0,heart attack
1158599209559326720,0,cough
1158963365001269248,1,cough
1153497437677469698,2,migraine
1158961332403572737,1,cough
902659217278033920,1,stroke
902684245541388289,0,depression
1158967121373728768,1,parkinson
1153764256657154050,0,cancer
1147369239717847043,0,migraine
811761217069023233,1,depression
1153120537746403328,0,stroke
1157070725674614785,1,cough
1153722750940393472,1,cancer
1154024433960402945,0,stroke
1153838702294179840,2,migraine
1154073772783108096,0,fever
1148858909794480128,1,parkinson
1153559109196812288,0,headache
1158707695492435968,2,cough
1153900499915010050,1,fever
1153824849736769536,0,alzheimer
1158479893459587072,0,cough
1153107012588310529,0,depression
1154934650353192960,0,heart attack
1154008096894869504,0,heart attack
1154470317500141568,0,fever
905542741244948480,1,stroke
1158663963015614464,2,cough
905524000746602497,1,alzheimer
813080704313651200,1,parkinson
1153977838606934017,0,cancer
1158885608057495553,0,fever
1158379156650037249,2,cough
1148301685862932481,2,heart attack
1158214593069682689,0,cough
1153139464203468801,2,headache
1155164752982827008,1,alzheimer
1153484297535275008,2,migraine
812690651716472834,1,parkinson
1153741312056860672,2,headache
1153766090004140033,2,stroke
1147183811521732608,1,migraine
811709914938798089,1,alzheimer
813175392458641408,1,stroke
1153826461008089090,2,stroke
902725613810843648,1,cancer
1153799539452551168,1,cancer
1153764860322357250,0,fever
1154116674142003200,1,heart attack
1154914399452196870,2,heart attack
813196990393843713,1,parkinson
905513105207283712,0,heart attack
1154094350264983552,2,cancer
1153711507521310721,0,alzheimer
1158907437371576320,1,cough
1154075459094794240,2,depression
902660631333134336,1,stroke
811700320837496837,1,cancer
811653420574789632,0,heart attack
811707968312012801,1,cancer
811774473766637568,1,depression
1148271065245741062,0,depression
1148262537370177536,0,stroke
811700049612800000,2,cancer
1147077246429126656,2,migraine
1154018848166895616,0,cancer
1158158447319236610,1,cough
1158917184002936837,0,cough
811708152563507200,2,cancer
811693878780645376,1,heart attack
1147382268362743808,0,headache
811709637451886592,1,cancer
1153454980977680384,1,migraine
1153906707954839552,1,cancer
1153511653100675074,0,stroke
1148252899245473793,0,parkinson
1153589811896152064,2,headache
1158508858781917186,2,cough
1153622051632140290,1,depression
902649275078905857,1,alzheimer
811701082564927488,1,cancer
903025244587171842,1,depression
1153430270734819328,2,fever
811762165111816192,1,depression
1153092893005012992,1,fever
1153886177579208704,2,migraine
1153637059648720896,0,fever
1153413630542716928,0,heart attack
1153108145755103234,1,depression
1153618703357005824,1,parkinson
1148307134523854848,0,stroke
1153467214860886018,1,depression
1153879302808596480,0,stroke
1153881263003975680,1,parkinson
1158494072165871617,2,cough
1153418246336536576,1,stroke
1157142977958907908,1,cough
1147342468712665088,1,migraine
1158747995904647168,1,cough
1153123752928043008,1,cancer
811668870129995776,0,heart attack
1154025164960620545,0,heart attack
811715101845843968,1,alzheimer
1153701500251717632,0,heart attack
1147199193124970496,2,migraine
1154108742503321600,1,cancer
1153734325998931973,1,parkinson
811699657525100544,2,cancer
811667390693982208,1,alzheimer
1153798708963577856,1,cancer
905537031987757056,0,heart attack
1158223853467754497,0,cough
1153535460796297216,2,headache
1147210972366610432,0,headache
811655271554707457,0,heart attack
1153259758662672384,2,headache
1153491682773676032,1,cancer
1148264690784645121,0,heart attack
1153513456659849217,2,migraine
811704921586339840,1,cancer
1158872004969340928,1,cough
1154116910616850432,1,stroke
1154105455146237953,0,fever
902686175873212418,1,depression
1154455809025347584,1,alzheimer
1153725896735506434,0,heart attack
905822599380426752,1,parkinson
1147315307461120001,2,migraine
1146971715852914689,2,migraine
811653500559949824,2,heart attack
1153845693263441920,0,heart attack
811762148837728256,2,depression
905484706346549249,1,alzheimer
1153613180180082688,1,stroke
1153599393960026112,2,migraine
1153687848823824387,2,migraine
1154083824621510656,1,cancer
1154963146810937344,1,alzheimer
905535081091133440,0,heart attack
811662535690780672,2,heart attack
1148863045210447872,0,stroke
1148241430487261187,2,cancer
1153486995555004416,1,cancer
903016845183115264,1,stroke
1158185946606645249,0,cough
1154000182855503872,0,headache
1153686702415683589,0,heart attack
1154385592244817922,1,parkinson
1147238261720526849,0,migraine
1147377504635650050,0,migraine
1148199130465857543,0,heart attack
813197925010538496,2,stroke
811703596324515840,1,cancer
1147357087422406657,2,headache
1153274414475161600,2,migraine
1153099250089070592,2,cancer
1158149091119050754,0,cough
1154577328405544960,0,heart attack
813001125448151040,1,parkinson
811664620591153153,0,heart attack
1153790821092585472,0,headache
1153270534991314945,1,cancer
1154483037557497856,1,alzheimer
905530947516456960,1,stroke
1153824419745169410,1,fever
1153683289020010496,0,fever
1154697387107131392,1,alzheimer
1148386745018388485,1,stroke
1153694775209603079,0,depression
1153827122676457472,1,cancer
1158856340195823617,1,parkinson
1158808780492029952,0,cough
1147236028123688961,2,headache
1158739323224653824,1,alzheimer
905529375965282313,1,heart attack
1158888947755442178,1,alzheimer
1147350455275728896,2,headache
1153248877731966976,0,fever
1147535677074104322,1,migraine
1153201539462438912,1,cancer
1154517746958442496,1,alzheimer
1154486228592369665,1,parkinson
905543763942092805,1,cancer
1148221559481483264,1,depression
1147357173220986880,0,migraine
1153690485271212032,1,heart attack
1154402639318331393,2,alzheimer
1158724752535691264,1,cough
